Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
115675.903	NaN	-6.076	2.315	20.902	1504.029	1500.366	1495.238	-1.542	-1.527	-8.427	-0.383	-1.072	-9.263
115676.880	NaN	-5.859	2.348	20.946	1504.029	1501.832	1496.703	-1.802	-1.435	-8.229	-0.306	-1.455	-9.646
115677.856	NaN	-6.261	2.424	21.043	1503.297	1500.366	1495.238	-1.695	-1.496	-8.366	-0.383	-1.148	-9.263
115678.833	NaN	-5.880	2.391	21.076	1503.297	1500.366	1495.238	-1.511	-1.542	-8.366	-0.383	-1.225	-9.340
115679.810	NaN	-5.924	2.337	20.978	1504.029	1501.099	1494.505	-1.527	-1.481	-8.260	-0.689	-1.608	-9.416
115680.786	NaN	-5.848	2.293	20.978	1503.297	1500.366	1495.971	-1.496	-1.450	-8.305	-0.459	-1.301	-9.493
115681.763	NaN	-5.870	2.315	20.913	1503.297	1499.634	1495.971	-1.420	-1.511	-8.443	-0.536	-1.455	-9.416
115682.739	NaN	-6.022	2.380	21.109	1504.762	1500.366	1495.971	-1.618	-1.634	-8.565	-0.536	-1.148	-9.416
115683.716	NaN	-5.837	2.446	21.152	1504.029	1500.366	1495.971	-1.756	-1.618	-8.443	-0.306	-1.072	-9.416
115684.692	NaN	-5.859	2.467	21.087	1503.297	1498.901	1495.971	-1.710	-1.573	-8.412	-0.153	-1.301	-9.416
115685.669	NaN	-5.913	2.424	21.109	1504.029	1500.366	1496.703	-1.450	-1.527	-8.427	-0.536	-1.301	-9.416
115686.646	NaN	-5.772	2.359	21.141	1504.029	1499.634	1495.238	-1.481	-1.450	-8.473	-0.306	-1.301	-9.187
115687.622	NaN	-5.957	2.380	21.152	1502.564	1499.634	1495.238	-1.847	-1.435	-8.397	-0.383	-1.378	-9.340
115688.599	NaN	-5.870	2.402	21.043	1504.029	1500.366	1496.703	-1.893	-1.496	-8.183	-0.536	-1.225	-9.340
115689.575	NaN	-6.011	2.391	21.065	1504.762	1500.366	1495.238	-1.725	-1.527	-8.305	-0.612	-1.301	-9.416
