Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
421242.096	NaN	-3.228	1.293	9.402	1504.762	1504.029	1509.890	-9.832	-1.374	11.557	-5.971	-0.536	8.344
421243.073	NaN	-3.228	1.293	9.402	1504.762	1504.029	1508.425	-10.107	-1.282	11.389	-5.971	-0.459	8.421
421244.049	NaN	-3.207	1.293	9.402	1505.495	1504.029	1510.623	-10.076	-1.237	11.176	-5.971	-0.536	8.268
421245.026	NaN	-3.207	1.293	9.402	1504.762	1504.029	1511.355	-10.046	-1.191	11.374	-5.895	-0.536	8.421
421246.002	NaN	-3.217	1.293	9.402	1504.762	1504.029	1512.088	-9.863	-1.130	11.389	-5.895	-0.612	8.344
421246.979	NaN	-3.217	1.304	9.391	1505.495	1504.029	1510.623	-9.908	-1.267	11.221	-5.971	-0.459	8.344
421247.955	NaN	-3.217	1.304	9.391	1504.762	1504.762	1509.890	-9.954	-1.374	11.191	-5.818	-0.383	8.344
421248.932	NaN	-3.217	1.315	9.402	1504.762	1504.762	1509.158	-9.985	-1.405	11.176	-5.971	-0.459	8.268
421249.908	NaN	-3.217	1.304	9.391	1505.495	1503.297	1509.890	-10.122	-1.420	11.481	-5.971	-0.612	8.191
421250.885	NaN	-3.217	1.304	9.391	1504.762	1503.297	1509.890	-10.046	-1.252	11.496	-5.971	-0.536	8.421
421251.862	NaN	-3.207	1.293	9.391	1505.495	1503.297	1510.623	-9.893	-1.267	11.359	-5.895	-0.536	8.344
421256.744	NaN	-3.239	1.293	9.402	1505.495	1503.297	1509.890	-10.015	-1.252	11.206	-5.895	-0.612	8.344
421257.721	NaN	-3.228	1.293	9.402	1506.227	1504.029	1511.355	-9.924	-1.374	11.282	-5.971	-0.612	8.498
421258.698	NaN	-3.239	1.293	9.391	1504.762	1503.297	1509.158	-9.740	-1.313	11.359	-6.048	-0.536	8.498
421259.674	NaN	-3.239	1.304	9.391	1504.029	1503.297	1508.425	-10.000	-1.206	11.344	-5.971	-0.612	8.498
421260.651	NaN	-3.217	1.304	9.391	1505.495	1503.297	1510.623	-10.107	-1.115	11.267	-5.818	-0.689	8.191
421261.627	NaN	-3.217	1.315	9.391	1505.495	1504.029	1509.890	-10.061	-1.160	11.237	-5.895	-0.459	8.344
421262.604	NaN	-3.217	1.304	9.391	1505.495	1504.762	1510.623	-10.046	-1.115	11.450	-5.895	-0.536	8.268
421263.580	NaN	-3.217	1.315	9.391	1505.495	1503.297	1510.623	-10.229	-1.191	11.557	-5.971	-0.536	8.421
421264.557	NaN	-3.207	1.304	9.391	1505.495	1504.029	1510.623	-10.122	-1.176	11.435	-5.818	-0.536	8.268
421265.533	NaN	-3.217	1.304	9.391	1505.495	1504.029	1509.890	-10.061	-1.038	11.450	-5.818	-0.612	8.344
421266.510	NaN	-3.207	1.304	9.391	1505.495	1504.762	1511.355	-9.863	-0.992	11.313	-5.971	-0.612	8.421
421267.487	NaN	-3.207	1.304	9.391	1505.495	1504.029	1511.355	-9.786	-1.160	11.206	-5.818	-0.612	8.421
421268.463	NaN	-3.217	1.304	9.402	1506.227	1504.029	1509.158	-9.908	-1.237	11.267	-5.895	-0.536	8.344
421269.440	NaN	-3.217	1.315	9.402	1504.762	1505.495	1509.158	-9.924	-1.252	11.420	-5.742	-0.459	8.421
421270.416	NaN	-3.228	1.304	9.402	1504.762	1503.297	1509.158	-9.893	-1.344	11.328	-5.895	-0.536	8.344
421271.393	NaN	-3.228	1.315	9.413	1506.227	1504.029	1512.088	-10.015	-1.389	11.252	-5.895	-0.612	8.115
421272.369	NaN	-3.228	1.315	9.413	1504.762	1504.029	1512.088	-10.015	-1.374	11.344	-5.895	-0.536	8.344
421273.346	NaN	-3.239	1.315	9.413	1504.762	1504.762	1510.623	-10.076	-1.206	11.267	-5.895	-0.536	8.344
421274.323	NaN	-3.228	1.304	9.413	1504.762	1504.762	1510.623	-10.198	-1.328	11.359	-5.895	-0.536	8.421
421275.299	NaN	-3.217	1.304	9.413	1505.495	1504.029	1511.355	-10.015	-1.481	11.328	-5.818	-0.536	8.421
421276.276	NaN	-3.228	1.304	9.413	1506.227	1504.762	1510.623	-9.802	-1.328	11.115	-5.971	-0.689	8.421
421277.252	NaN	-3.217	1.315	9.402	1504.762	1504.029	1511.355	-9.924	-1.237	11.160	-5.895	-0.612	8.344
421278.229	NaN	-3.217	1.304	9.402	1505.495	1503.297	1510.623	-9.878	-1.328	11.405	-5.742	-0.536	8.344
421279.205	NaN	-3.217	1.304	9.402	1506.227	1504.762	1508.425	-9.725	-1.389	11.420	-5.971	-0.612	8.344
421280.182	NaN	-3.217	1.304	9.402	1504.762	1504.029	1510.623	-9.740	-1.267	11.405	-5.818	-0.689	8.344
421281.158	NaN	-3.217	1.304	9.413	1504.762	1503.297	1511.355	-10.031	-1.191	11.252	-5.818	-0.536	8.268
421282.135	NaN	-3.217	1.293	9.413	1505.495	1504.029	1511.355	-10.183	-1.221	11.206	-5.818	-0.612	8.344
421283.112	NaN	-3.217	1.293	9.413	1504.762	1504.762	1512.088	-10.046	-1.191	11.282	-5.895	-0.612	8.498
421284.088	NaN	-3.217	1.283	9.424	1504.029	1503.297	1510.623	-10.046	-1.206	11.282	-5.895	-0.612	8.421
421285.065	NaN	-3.196	1.293	9.424	1504.762	1503.297	1509.890	-9.878	-1.145	11.313	-5.895	-0.459	8.268
421286.041	NaN	-3.207	1.304	9.424	1505.495	1504.029	1512.088	-9.969	-1.099	11.389	-5.895	-0.689	8.344
421287.018	NaN	-3.217	1.304	9.413	1504.762	1503.297	1509.158	-10.061	-1.053	11.344	-5.895	-0.459	8.268
421287.994	NaN	-3.228	1.304	9.413	1504.762	1504.029	1510.623	-9.954	-1.145	11.206	-5.818	-0.536	8.191
421288.971	NaN	-3.217	1.304	9.424	1505.495	1504.029	1512.088	-9.985	-1.267	11.115	-5.895	-0.612	8.344
421289.948	NaN	-3.217	1.315	9.435	1504.762	1504.762	1511.355	-10.137	-1.160	11.160	-5.895	-0.612	8.191
421290.924	NaN	-3.217	1.315	9.435	1504.762	1504.762	1510.623	-10.092	-1.206	11.115	-5.971	-0.536	8.344
421291.901	NaN	-3.217	1.304	9.424	1504.029	1504.029	1511.355	-10.122	-1.298	11.252	-5.818	-0.612	8.191
421292.877	NaN	-3.228	1.304	9.413	1505.495	1504.029	1510.623	-10.107	-1.359	11.298	-5.895	-0.383	8.344
421293.854	NaN	-3.217	1.304	9.413	1505.495	1504.762	1508.425	-10.061	-1.237	11.237	-5.818	-0.459	8.421
421294.830	NaN	-3.228	1.293	9.413	1506.227	1504.029	1509.890	-10.031	-1.206	11.145	-5.971	-0.612	8.498
421295.807	NaN	-3.217	1.293	9.413	1503.297	1503.297	1509.890	-9.908	-1.252	11.130	-5.818	-0.612	8.344
421296.783	NaN	-3.217	1.304	9.413	1504.762	1501.832	1509.158	-9.863	-1.267	11.267	-5.971	-0.536	8.268
421297.760	NaN	-3.228	1.293	9.413	1504.029	1504.029	1509.158	-9.878	-1.206	11.496	-5.971	-0.536	8.421
421298.737	NaN	-3.217	1.315	9.402	1504.762	1503.297	1510.623	-9.969	-1.023	11.221	-5.742	-0.689	8.268
421299.713	NaN	-3.228	1.315	9.402	1505.495	1504.029	1509.890	-10.031	-1.115	11.206	-5.895	-0.536	8.344
421300.690	NaN	-3.228	1.315	9.402	1504.762	1503.297	1508.425	-10.061	-1.221	11.405	-6.048	-0.612	8.344
421301.666	NaN	-3.239	1.315	9.391	1504.762	1503.297	1510.623	-10.168	-1.221	11.405	-6.048	-0.536	8.344
421302.643	NaN	-3.239	1.304	9.391	1504.762	1504.029	1509.158	-10.031	-1.237	11.359	-5.895	-0.612	8.498
421303.619	NaN	-3.239	1.315	9.391	1504.762	1504.029	1509.890	-10.107	-1.344	11.282	-5.971	-0.689	8.268
421304.596	NaN	-3.239	1.315	9.391	1504.762	1503.297	1510.623	-9.985	-1.252	11.267	-5.895	-0.536	8.344
421305.573	NaN	-3.239	1.304	9.391	1502.564	1504.029	1509.158	-9.679	-1.099	11.008	-5.818	-0.536	8.268
421306.549	NaN	-3.228	1.315	9.380	1505.495	1504.029	1510.623	-9.832	-1.176	10.947	-5.895	-0.459	8.191
421307.526	NaN	-3.228	1.293	9.391	1504.762	1504.029	1509.890	-10.031	-1.221	11.191	-5.971	-0.536	8.268
421308.502	NaN	-3.228	1.293	9.391	1504.762	1501.832	1509.890	-10.031	-1.099	11.176	-5.895	-0.536	8.268
421309.479	NaN	-3.217	1.293	9.402	1504.762	1504.762	1511.355	-10.000	-1.069	11.252	-5.971	-0.459	8.421
421310.455	NaN	-3.228	1.283	9.402	1504.762	1503.297	1509.158	-9.817	-1.053	11.191	-5.895	-0.612	8.344
421311.432	NaN	-3.228	1.293	9.402	1505.495	1503.297	1509.158	-9.740	-1.084	11.176	-5.818	-0.459	8.498
421312.408	NaN	-3.228	1.293	9.391	1504.762	1502.564	1509.158	-9.771	-1.084	11.053	-5.895	-0.459	8.344
421313.385	NaN	-3.207	1.293	9.391	1504.762	1503.297	1509.158	-9.893	-1.206	11.130	-5.895	-0.689	8.498
421314.362	NaN	-3.228	1.293	9.391	1505.495	1503.297	1510.623	-10.015	-1.053	11.084	-5.971	-0.536	8.344
421315.338	NaN	-3.228	1.293	9.391	1501.099	1503.297	1509.890	-9.802	-1.038	10.962	-5.742	-0.459	8.421
421316.315	NaN	-3.217	1.304	9.402	1506.227	1504.762	1511.355	-9.817	-1.145	11.282	-5.818	-0.766	8.344
421317.291	NaN	-3.217	1.293	9.391	1503.297	1503.297	1509.890	-9.893	-1.191	11.221	-5.971	-0.536	8.344
